location_scope,location_name,time_breakdown,breakdown,attribute,value,date
pagasa_station,"BASCO, BATANES",October,month,temp_high,35.9,
pagasa_station,"BASCO, BATANES",October,month,temp_low,16.0,12-02-1998
pagasa_station,"BASCO, BATANES",September,month,rainfall_mm,420.7,12-02-1979
pagasa_station,"BASCO, BATANES",September,month,sea_lvl_pressure_mbs_high,1018.3,12-06-2020
pagasa_station,"BASCO, BATANES",September,month,sea_lvl_pressure_mbs_low,899.0,12-14-2005
pagasa_station,"BASCO, BATANES",September,month,strongest_winds,86 at ESE,09-10-2021
pagasa_station,"BASCO, BATANES",September,month,temp_high,36.1,
pagasa_station,"BASCO, BATANES",September,month,temp_low,16.0,12-02-1998
pagasa_station,"BORONGAN, EASTERN SAMAR",April,month,rainfall_mm,219.7,03-22-1971
pagasa_station,"BORONGAN, EASTERN SAMAR",April,month,sea_lvl_pressure_mbs_high,1018.2,12-06-2014
pagasa_station,"BORONGAN, EASTERN SAMAR",April,month,sea_lvl_pressure_mbs_low,998.9,01-30-1973
pagasa_station,"BORONGAN, EASTERN SAMAR",April,month,strongest_winds,23 at SE,04-15-1979
pagasa_station,"BORONGAN, EASTERN SAMAR",April,month,temp_high,35.6,
pagasa_station,"BORONGAN, EASTERN SAMAR",April,month,temp_low,18.1,07-24-1972
pagasa_station,"BORONGAN, EASTERN SAMAR",December,month,rainfall_mm,395.6,03-22-1971
pagasa_station,"BORONGAN, EASTERN SAMAR",December,month,sea_lvl_pressure_mbs_high,1018.6,12-06-2014
pagasa_station,"BORONGAN, EASTERN SAMAR",December,month,sea_lvl_pressure_mbs_low,952.5,01-30-1973
pagasa_station,"BORONGAN, EASTERN SAMAR",December,month,strongest_winds,60 at W,12-06-2014
pagasa_station,"BORONGAN, EASTERN SAMAR",December,month,temp_high,34.7,
pagasa_station,"BORONGAN, EASTERN SAMAR",December,month,temp_low,17.6,07-24-1972
pagasa_station,"BORONGAN, EASTERN SAMAR",February,month,strongest_winds,18 at NE,02-12-2013
pagasa_station,"BORONGAN, EASTERN SAMAR",January,month,rainfall_mm,427.8,03-22-1971
pagasa_station,"BORONGAN, EASTERN SAMAR",January,month,sea_lvl_pressure_mbs_high,1020.2,12-06-2014
pagasa_station,"BORONGAN, EASTERN SAMAR",January,month,sea_lvl_pressure_mbs_low,994.6,01-30-1973
pagasa_station,"BORONGAN, EASTERN SAMAR",January,month,strongest_winds,28 at W,01-17-2015
pagasa_station,"BORONGAN, EASTERN SAMAR",January,month,temp_high,34.5,
pagasa_station,"BORONGAN, EASTERN SAMAR",January,month,temp_low,16.6,07-24-1972
pagasa_station,"BORONGAN, EASTERN SAMAR",May,month,rainfall_mm,402.1,03-22-1971
pagasa_station,"BORONGAN, EASTERN SAMAR",May,month,sea_lvl_pressure_mbs_high,1016.3,12-06-2014
pagasa_station,"BORONGAN, EASTERN SAMAR",May,month,sea_lvl_pressure_mbs_low,963.1,01-30-1973
pagasa_station,"BORONGAN, EASTERN SAMAR",May,month,strongest_winds,45 at NE,05-15-1966
pagasa_station,"BORONGAN, EASTERN SAMAR",May,month,temp_high,37.4,
pagasa_station,"BORONGAN, EASTERN SAMAR",May,month,temp_low,19.6,07-24-1972
pagasa_station,"BORONGAN, EASTERN SAMAR",November,month,rainfall_mm,377.6,03-22-1971
pagasa_station,"BORONGAN, EASTERN SAMAR",November,month,sea_lvl_pressure_mbs_high,1017.8,12-06-2014
pagasa_station,"BORONGAN, EASTERN SAMAR",November,month,sea_lvl_pressure_mbs_low,968.1,01-30-1973
pagasa_station,"BORONGAN, EASTERN SAMAR",November,month,strongest_winds,52 at E,11-04-1984
pagasa_station,"BORONGAN, EASTERN SAMAR",November,month,temp_high,35.5,
pagasa_station,"BORONGAN, EASTERN SAMAR",November,month,temp_low,18.0,07-24-1972
pagasa_station,"BORONGAN, EASTERN SAMAR",October,month,rainfall_mm,179.6,03-22-1971
pagasa_station,"BORONGAN, EASTERN SAMAR",October,month,sea_lvl_pressure_mbs_high,1016.4,12-06-2014
pagasa_station,"BORONGAN, EASTERN SAMAR",October,month,sea_lvl_pressure_mbs_low,958.9,01-30-1973
pagasa_station,"BORONGAN, EASTERN SAMAR",October,month,strongest_winds,22 at W,10-17-1985
pagasa_station,"BORONGAN, EASTERN SAMAR",October,month,temp_high,36.6,
pagasa_station,"BORONGAN, EASTERN SAMAR",October,month,temp_low,18.6,07-24-1972
pagasa_station,"BORONGAN, EASTERN SAMAR",September,month,rainfall_mm,104.4,03-22-1971
pagasa_station,"BORONGAN, EASTERN SAMAR",September,month,sea_lvl_pressure_mbs_high,1016.8,12-06-2014
pagasa_station,"BORONGAN, EASTERN SAMAR",September,month,sea_lvl_pressure_mbs_low,1000.2,01-30-1973
pagasa_station,"BORONGAN, EASTERN SAMAR",September,month,strongest_winds,18 at SE,09-03-1973
pagasa_station,"BORONGAN, EASTERN SAMAR",September,month,temp_high,37.3,
pagasa_station,"BORONGAN, EASTERN SAMAR",September,month,temp_low,18.3,07-24-1972
pagasa_station,"BUTUAN CITY, AGUSAN DEL NORTE",April,month,rainfall_mm,168.0,02-26-1992
pagasa_station,"BUTUAN CITY, AGUSAN DEL NORTE",April,month,sea_lvl_pressure_mbs_high,1020.5,08-31-1997
pagasa_station,"BUTUAN CITY, AGUSAN DEL NORTE",April,month,sea_lvl_pressure_mbs_low,1002.4,03-02-1984
pagasa_station,"BUTUAN CITY, AGUSAN DEL NORTE",April,month,strongest_winds,22 at NW,04-24-1991
pagasa_station,"BUTUAN CITY, AGUSAN DEL NORTE",April,month,temp_high,37.8,
pagasa_station,"BUTUAN CITY, AGUSAN DEL NORTE",April,month,temp_low,20.0,04-18-1992
pagasa_station,"BUTUAN CITY, AGUSAN DEL NORTE",August,month,rainfall_mm,93.9,02-26-1992
pagasa_station,"BUTUAN CITY, AGUSAN DEL NORTE",August,month,sea_lvl_pressure_mbs_high,1017.5,08-31-1997
pagasa_station,"BUTUAN CITY, AGUSAN DEL NORTE",August,month,sea_lvl_pressure_mbs_low,999.4,03-02-1984
pagasa_station,"BUTUAN CITY, AGUSAN DEL NORTE",August,month,strongest_winds,30 at WNW,08-31-1997
pagasa_station,"BUTUAN CITY, AGUSAN DEL NORTE",August,month,temp_high,36.1,
pagasa_station,"BUTUAN CITY, AGUSAN DEL NORTE",August,month,temp_low,19.0,04-18-1992
pagasa_station,"BUTUAN CITY, AGUSAN DEL NORTE",December,month,rainfall_mm,171.8,02-26-1992
pagasa_station,"BUTUAN CITY, AGUSAN DEL NORTE",December,month,sea_lvl_pressure_mbs_high,1020.0,08-31-1997
pagasa_station,"BUTUAN CITY, AGUSAN DEL NORTE",December,month,sea_lvl_pressure_mbs_low,994.5,03-02-1984
pagasa_station,"BUTUAN CITY, AGUSAN DEL NORTE",December,month,strongest_winds,26 at SE,12-04-2012
pagasa_station,"BUTUAN CITY, AGUSAN DEL NORTE",December,month,temp_high,35.2,
pagasa_station,"BUTUAN CITY, AGUSAN DEL NORTE",December,month,temp_low,18.5,04-18-1992
pagasa_station,"BUTUAN CITY, AGUSAN DEL NORTE",February,month,rainfall_mm,194.2,02-26-1992
pagasa_station,"BUTUAN CITY, AGUSAN DEL NORTE",February,month,sea_lvl_pressure_mbs_high,1020.5,08-31-1997
pagasa_station,"BUTUAN CITY, AGUSAN DEL NORTE",February,month,sea_lvl_pressure_mbs_low,1002.0,03-02-1984
pagasa_station,"BUTUAN CITY, AGUSAN DEL NORTE",February,month,strongest_winds,18 at E,02-27-1983
pagasa_station,"BUTUAN CITY, AGUSAN DEL NORTE",February,month,temp_high,35.3,
pagasa_station,"BUTUAN CITY, AGUSAN DEL NORTE",February,month,temp_low,17.5,04-18-1992
pagasa_station,"BUTUAN CITY, AGUSAN DEL NORTE",January,month,rainfall_mm,271.6,02-26-1992
pagasa_station,"BUTUAN CITY, AGUSAN DEL NORTE",January,month,sea_lvl_pressure_mbs_high,1020.7,08-31-1997
pagasa_station,"BUTUAN CITY, AGUSAN DEL NORTE",January,month,sea_lvl_pressure_mbs_low,999.9,03-02-1984
pagasa_station,"BUTUAN CITY, AGUSAN DEL NORTE",January,month,strongest_winds,18 at ESE,01-03-1983
pagasa_station,"BUTUAN CITY, AGUSAN DEL NORTE",January,month,temp_high,35.4,
pagasa_station,"BUTUAN CITY, AGUSAN DEL NORTE",January,month,temp_low,18.3,04-18-1992
pagasa_station,"BUTUAN CITY, AGUSAN DEL NORTE",March,month,rainfall_mm,119.7,02-26-1992
pagasa_station,"BUTUAN CITY, AGUSAN DEL NORTE",March,month,sea_lvl_pressure_mbs_high,1022.4,08-31-1997
pagasa_station,"BUTUAN CITY, AGUSAN DEL NORTE",March,month,sea_lvl_pressure_mbs_low,1002.0,03-02-1984
pagasa_station,"BUTUAN CITY, AGUSAN DEL NORTE",March,month,strongest_winds,18 at E,03-01-1983
pagasa_station,"BUTUAN CITY, AGUSAN DEL NORTE",March,month,temp_high,35.8,
pagasa_station,"BUTUAN CITY, AGUSAN DEL NORTE",March,month,temp_low,18.5,04-18-1992
pagasa_station,"BUTUAN CITY, AGUSAN DEL NORTE",October,month,rainfall_mm,133.8,02-26-1992
pagasa_station,"BUTUAN CITY, AGUSAN DEL NORTE",October,month,sea_lvl_pressure_mbs_high,1019.1,08-31-1997
pagasa_station,"BUTUAN CITY, AGUSAN DEL NORTE",October,month,sea_lvl_pressure_mbs_low,999.6,03-02-1984
pagasa_station,"BUTUAN CITY, AGUSAN DEL NORTE",October,month,strongest_winds,24 at N,10-03-1990
pagasa_station,"BUTUAN CITY, AGUSAN DEL NORTE",October,month,temp_high,36.3,
pagasa_station,"BUTUAN CITY, AGUSAN DEL NORTE",October,month,temp_low,20.0,04-18-1992
pagasa_station,"BUTUAN CITY, AGUSAN DEL NORTE",September,month,rainfall_mm,131.8,02-26-1992
pagasa_station,"BUTUAN CITY, AGUSAN DEL NORTE",September,month,sea_lvl_pressure_mbs_high,1018.2,08-31-1997
pagasa_station,"BUTUAN CITY, AGUSAN DEL NORTE",September,month,sea_lvl_pressure_mbs_low,999.5,03-02-1984
pagasa_station,"BUTUAN CITY, AGUSAN DEL NORTE",September,month,strongest_winds,30 at W,09-05-1990
pagasa_station,"BUTUAN CITY, AGUSAN DEL NORTE",September,month,temp_high,36.5,
pagasa_station,"BUTUAN CITY, AGUSAN DEL NORTE",September,month,temp_low,19.0,04-18-1992
pagasa_station,"CABANATUAN-CLSU MUÑOZ, NUEVA ECIJA",April,month,rainfall_mm,135.4,03-01-1963
pagasa_station,"CABANATUAN-CLSU MUÑOZ, NUEVA ECIJA",April,month,sea_lvl_pressure_mbs_high,1019.3,10-18-1985
pagasa_station,"CABANATUAN-CLSU MUÑOZ, NUEVA ECIJA",April,month,sea_lvl_pressure_mbs_low,997.0,01-13-1955
pagasa_station,"CABANATUAN-CLSU MUÑOZ, NUEVA ECIJA",April,month,strongest_winds,20 at E,04-26-1988
pagasa_station,"CABANATUAN-CLSU MUÑOZ, NUEVA ECIJA",April,month,temp_high,39.9,
pagasa_station,"CABANATUAN-CLSU MUÑOZ, NUEVA ECIJA",April,month,temp_low,15.8,05-11-2002
pagasa_station,"CABANATUAN-CLSU MUÑOZ, NUEVA ECIJA",December,month,rainfall_mm,215.9,03-01-1963
pagasa_station,"CABANATUAN-CLSU MUÑOZ, NUEVA ECIJA",December,month,sea_lvl_pressure_mbs_high,1020.6,10-18-1985
pagasa_station,"CABANATUAN-CLSU MUÑOZ, NUEVA ECIJA",December,month,sea_lvl_pressure_mbs_low,992.2,01-13-1955
pagasa_station,"CABANATUAN-CLSU MUÑOZ, NUEVA ECIJA",December,month,strongest_winds,24 at NE,12-04-1983
pagasa_station,"CABANATUAN-CLSU MUÑOZ, NUEVA ECIJA",December,month,temp_high,36.5,
pagasa_station,"CABANATUAN-CLSU MUÑOZ, NUEVA ECIJA",December,month,temp_low,15.1,05-11-2002
pagasa_station,"CABANATUAN-CLSU MUÑOZ, NUEVA ECIJA",January,month,rainfall_mm,137.2,03-01-1963
pagasa_station,"CABANATUAN-CLSU MUÑOZ, NUEVA ECIJA",January,month,sea_lvl_pressure_mbs_high,1023.1,10-18-1985
pagasa_station,"CABANATUAN-CLSU MUÑOZ, NUEVA ECIJA",January,month,sea_lvl_pressure_mbs_low,1001.1,01-13-1955
pagasa_station,"CABANATUAN-CLSU MUÑOZ, NUEVA ECIJA",January,month,strongest_winds,22 at NE,01-27-1981
pagasa_station,"CABANATUAN-CLSU MUÑOZ, NUEVA ECIJA",January,month,temp_high,36.2,
pagasa_station,"CABANATUAN-CLSU MUÑOZ, NUEVA ECIJA",January,month,temp_low,15.0,05-11-2002
pagasa_station,"CABANATUAN-CLSU MUÑOZ, NUEVA ECIJA",March,month,rainfall_mm,82.8,03-01-1963
pagasa_station,"CABANATUAN-CLSU MUÑOZ, NUEVA ECIJA",March,month,sea_lvl_pressure_mbs_high,1021.9,10-18-1985
pagasa_station,"CABANATUAN-CLSU MUÑOZ, NUEVA ECIJA",March,month,sea_lvl_pressure_mbs_low,1001.2,01-13-1955
pagasa_station,"CABANATUAN-CLSU MUÑOZ, NUEVA ECIJA",March,month,strongest_winds,28 at ENE,03-11-1981
pagasa_station,"CABANATUAN-CLSU MUÑOZ, NUEVA ECIJA",March,month,temp_high,38.8,
pagasa_station,"CABANATUAN-CLSU MUÑOZ, NUEVA ECIJA",March,month,temp_low,13.7,05-11-2002
pagasa_station,"CABANATUAN-CLSU MUÑOZ, NUEVA ECIJA",May,month,rainfall_mm,226.1,03-01-1963
pagasa_station,"CABANATUAN-CLSU MUÑOZ, NUEVA ECIJA",May,month,sea_lvl_pressure_mbs_high,1016.1,10-18-1985
pagasa_station,"CABANATUAN-CLSU MUÑOZ, NUEVA ECIJA",May,month,sea_lvl_pressure_mbs_low,994.2,01-13-1955
pagasa_station,"CABANATUAN-CLSU MUÑOZ, NUEVA ECIJA",May,month,strongest_winds,22 at E,05-02-1981
pagasa_station,"CABANATUAN-CLSU MUÑOZ, NUEVA ECIJA",May,month,temp_high,40.4,
pagasa_station,"CABANATUAN-CLSU MUÑOZ, NUEVA ECIJA",May,month,temp_low,18.8,05-11-2002
pagasa_station,"CABANATUAN-CLSU MUÑOZ, NUEVA ECIJA",November,month,rainfall_mm,297.2,03-01-1963
pagasa_station,"CABANATUAN-CLSU MUÑOZ, NUEVA ECIJA",November,month,sea_lvl_pressure_mbs_high,1019.5,10-18-1985
pagasa_station,"CABANATUAN-CLSU MUÑOZ, NUEVA ECIJA",November,month,sea_lvl_pressure_mbs_low,973.4,01-13-1955
pagasa_station,"CABANATUAN-CLSU MUÑOZ, NUEVA ECIJA",November,month,strongest_winds,44 at S,11-24-1981
pagasa_station,"CABANATUAN-CLSU MUÑOZ, NUEVA ECIJA",November,month,temp_high,37.5,
pagasa_station,"CABANATUAN-CLSU MUÑOZ, NUEVA ECIJA",November,month,temp_low,17.0,05-11-2002
pagasa_station,"CABANATUAN-CLSU MUÑOZ, NUEVA ECIJA",October,month,rainfall_mm,230.6,03-01-1963
pagasa_station,"CABANATUAN-CLSU MUÑOZ, NUEVA ECIJA",October,month,sea_lvl_pressure_mbs_high,1017.6,10-18-1985
pagasa_station,"CABANATUAN-CLSU MUÑOZ, NUEVA ECIJA",October,month,sea_lvl_pressure_mbs_low,968.6,01-13-1955
pagasa_station,"CABANATUAN-CLSU MUÑOZ, NUEVA ECIJA",October,month,strongest_winds,44 at NE,10-18-1985
pagasa_station,"CABANATUAN-CLSU MUÑOZ, NUEVA ECIJA",October,month,temp_high,37.1,
pagasa_station,"CABANATUAN-CLSU MUÑOZ, NUEVA ECIJA",October,month,temp_low,18.6,05-11-2002
pagasa_station,"CABANATUAN-CLSU MUÑOZ, NUEVA ECIJA",September,month,rainfall_mm,189.0,03-01-1963
pagasa_station,"CABANATUAN-CLSU MUÑOZ, NUEVA ECIJA",September,month,sea_lvl_pressure_mbs_high,1015.9,10-18-1985
pagasa_station,"CABANATUAN-CLSU MUÑOZ, NUEVA ECIJA",September,month,sea_lvl_pressure_mbs_low,989.0,01-13-1955
pagasa_station,"CABANATUAN-CLSU MUÑOZ, NUEVA ECIJA",September,month,strongest_winds,20 at S,09-27-2011
pagasa_station,"CABANATUAN-CLSU MUÑOZ, NUEVA ECIJA",September,month,temp_high,37.0,
pagasa_station,"CABANATUAN-CLSU MUÑOZ, NUEVA ECIJA",September,month,temp_low,20.0,05-11-2002
pagasa_station,"CALAPAN, ORIENTAL MINDORO",April,month,rainfall_mm,117.0,05-15-1972
pagasa_station,"CALAPAN, ORIENTAL MINDORO",April,month,sea_lvl_pressure_mbs_high,1019.5,12-26-2016
pagasa_station,"CALAPAN, ORIENTAL MINDORO",April,month,sea_lvl_pressure_mbs_low,1002.0,01-13-1955
pagasa_station,"CALAPAN, ORIENTAL MINDORO",April,month,strongest_winds,14 at WNW,04-14-1992
pagasa_station,"CALAPAN, ORIENTAL MINDORO",April,month,temp_high,36.5,
pagasa_station,"CALAPAN, ORIENTAL MINDORO",April,month,temp_low,16.4,08-01-1914
pagasa_station,"CALAPAN, ORIENTAL MINDORO",August,month,rainfall_mm,140.2,05-15-1972
pagasa_station,"CALAPAN, ORIENTAL MINDORO",August,month,sea_lvl_pressure_mbs_high,1016.0,12-26-2016
pagasa_station,"CALAPAN, ORIENTAL MINDORO",August,month,sea_lvl_pressure_mbs_low,976.5,01-13-1955
pagasa_station,"CALAPAN, ORIENTAL MINDORO",August,month,strongest_winds,46 at SE,08-12-1987
pagasa_station,"CALAPAN, ORIENTAL MINDORO",August,month,temp_high,37.6,
pagasa_station,"CALAPAN, ORIENTAL MINDORO",August,month,temp_low,17.6,08-01-1914
pagasa_station,"CALAPAN, ORIENTAL MINDORO",December,month,rainfall_mm,228.8,05-15-1972
pagasa_station,"CALAPAN, ORIENTAL MINDORO",December,month,sea_lvl_pressure_mbs_high,1021.3,12-26-2016
pagasa_station,"CALAPAN, ORIENTAL MINDORO",December,month,sea_lvl_pressure_mbs_low,893.7,01-13-1955
pagasa_station,"CALAPAN, ORIENTAL MINDORO",December,month,strongest_winds,47 at WNW,12-26-2016
pagasa_station,"CALAPAN, ORIENTAL MINDORO",December,month,temp_high,34.0,
pagasa_station,"CALAPAN, ORIENTAL MINDORO",December,month,temp_low,18.0,08-01-1914
pagasa_station,"CALAPAN, ORIENTAL MINDORO",February,month,rainfall_mm,123.7,05-15-1972
pagasa_station,"CALAPAN, ORIENTAL MINDORO",February,month,sea_lvl_pressure_mbs_high,1023.5,12-26-2016
pagasa_station,"CALAPAN, ORIENTAL MINDORO",February,month,sea_lvl_pressure_mbs_low,1002.8,01-13-1955
pagasa_station,"CALAPAN, ORIENTAL MINDORO",February,month,strongest_winds,15 at NE,02-09-1996
pagasa_station,"CALAPAN, ORIENTAL MINDORO",February,month,temp_high,34.0,
pagasa_station,"CALAPAN, ORIENTAL MINDORO",February,month,temp_low,16.2,08-01-1914
pagasa_station,"CALAPAN, ORIENTAL MINDORO",January,month,rainfall_mm,220.0,05-15-1972
pagasa_station,"CALAPAN, ORIENTAL MINDORO",January,month,sea_lvl_pressure_mbs_high,1023.5,12-26-2016
pagasa_station,"CALAPAN, ORIENTAL MINDORO",January,month,sea_lvl_pressure_mbs_low,998.7,01-13-1955
pagasa_station,"CALAPAN, ORIENTAL MINDORO",January,month,strongest_winds,20 at NE,01-08-1986
pagasa_station,"CALAPAN, ORIENTAL MINDORO",January,month,temp_high,33.5,
pagasa_station,"CALAPAN, ORIENTAL MINDORO",January,month,temp_low,17.5,08-01-1914
pagasa_station,"CALAPAN, ORIENTAL MINDORO",March,month,rainfall_mm,180.6,05-15-1972
pagasa_station,"CALAPAN, ORIENTAL MINDORO",March,month,sea_lvl_pressure_mbs_high,1022.2,12-26-2016
pagasa_station,"CALAPAN, ORIENTAL MINDORO",March,month,sea_lvl_pressure_mbs_low,1002.0,01-13-1955
pagasa_station,"CALAPAN, ORIENTAL MINDORO",March,month,strongest_winds,14 at E,03-23-1998
pagasa_station,"CALAPAN, ORIENTAL MINDORO",March,month,temp_high,35.2,
pagasa_station,"CALAPAN, ORIENTAL MINDORO",March,month,temp_low,18.4,08-01-1914
pagasa_station,"CALAPAN, ORIENTAL MINDORO",May,month,rainfall_mm,263.0,05-15-1972
pagasa_station,"CALAPAN, ORIENTAL MINDORO",May,month,sea_lvl_pressure_mbs_high,1016.5,12-26-2016
pagasa_station,"CALAPAN, ORIENTAL MINDORO",May,month,sea_lvl_pressure_mbs_low,985.7,01-13-1955
pagasa_station,"CALAPAN, ORIENTAL MINDORO",May,month,strongest_winds,30 at NW,05-17-1989
pagasa_station,"CALAPAN, ORIENTAL MINDORO",May,month,temp_high,37.2,
pagasa_station,"CALAPAN, ORIENTAL MINDORO",May,month,temp_low,14.0,08-01-1914
pagasa_station,"CALAPAN, ORIENTAL MINDORO",November,month,rainfall_mm,277.4,05-15-1972
pagasa_station,"CALAPAN, ORIENTAL MINDORO",November,month,sea_lvl_pressure_mbs_high,1021.7,12-26-2016
pagasa_station,"CALAPAN, ORIENTAL MINDORO",November,month,sea_lvl_pressure_mbs_low,968.7,01-13-1955
pagasa_station,"CALAPAN, ORIENTAL MINDORO",November,month,strongest_winds,44 at NW,11-25-1987
pagasa_station,"CALAPAN, ORIENTAL MINDORO",November,month,temp_high,35.0,
pagasa_station,"CALAPAN, ORIENTAL MINDORO",November,month,temp_low,16.2,08-01-1914
pagasa_station,"CALAPAN, ORIENTAL MINDORO",October,month,rainfall_mm,266.4,05-15-1972
pagasa_station,"CALAPAN, ORIENTAL MINDORO",October,month,sea_lvl_pressure_mbs_high,1018.1,12-26-2016
pagasa_station,"CALAPAN, ORIENTAL MINDORO",October,month,sea_lvl_pressure_mbs_low,972.2,01-13-1955
pagasa_station,"CALAPAN, ORIENTAL MINDORO",October,month,strongest_winds,37 at NW,10-10-1989
pagasa_station,"CALAPAN, ORIENTAL MINDORO",October,month,temp_high,35.5,
pagasa_station,"CALAPAN, ORIENTAL MINDORO",October,month,temp_low,18.4,08-01-1914
pagasa_station,"CALAPAN, ORIENTAL MINDORO",September,month,rainfall_mm,197.6,05-15-1972
pagasa_station,"CALAPAN, ORIENTAL MINDORO",September,month,sea_lvl_pressure_mbs_high,1016.6,12-26-2016
pagasa_station,"CALAPAN, ORIENTAL MINDORO",September,month,sea_lvl_pressure_mbs_low,885.7,01-13-1955
pagasa_station,"CALAPAN, ORIENTAL MINDORO",September,month,strongest_winds,40 at NW,09-27-1978
pagasa_station,"CALAPAN, ORIENTAL MINDORO",September,month,temp_high,36.8,
pagasa_station,"CALAPAN, ORIENTAL MINDORO",September,month,temp_low,19.4,08-01-1914
pagasa_station,"CALAYAN, CAGAYAN",April,month,rainfall_mm,106.0,12-17-1967
pagasa_station,"CALAYAN, CAGAYAN",April,month,sea_lvl_pressure_mbs_high,1022.9,12-21-2023
pagasa_station,"CALAYAN, CAGAYAN",April,month,sea_lvl_pressure_mbs_low,1003.3,12-11-1967
pagasa_station,"CALAYAN, CAGAYAN",April,month,strongest_winds,18 at NE,04-03-2022
pagasa_station,"CALAYAN, CAGAYAN",April,month,temp_high,35.8,
pagasa_station,"CALAYAN, CAGAYAN",April,month,temp_low,17.2,12-25-1966
pagasa_station,"CALAYAN, CAGAYAN",August,month,rainfall_mm,432.6,12-17-1967
pagasa_station,"CALAYAN, CAGAYAN",August,month,sea_lvl_pressure_mbs_high,1017.5,12-21-2023
pagasa_station,"CALAYAN, CAGAYAN",August,month,sea_lvl_pressure_mbs_low,950.4,12-11-1967
pagasa_station,"CALAYAN, CAGAYAN",August,month,strongest_winds,42 at NW,08-21-2015
pagasa_station,"CALAYAN, CAGAYAN",August,month,temp_high,37.1,
pagasa_station,"CALAYAN, CAGAYAN",August,month,temp_low,21.6,12-25-1966
pagasa_station,"CALAYAN, CAGAYAN",December,month,rainfall_mm,198.7,12-17-1967
pagasa_station,"CALAYAN, CAGAYAN",December,month,sea_lvl_pressure_mbs_high,1024.6,12-21-2023
pagasa_station,"CALAYAN, CAGAYAN",December,month,sea_lvl_pressure_mbs_low,999.0,12-11-1967
pagasa_station,"CALAYAN, CAGAYAN",December,month,strongest_winds,28 at NE,12-21-2023
pagasa_station,"CALAYAN, CAGAYAN",December,month,temp_high,33.3,
pagasa_station,"CALAYAN, CAGAYAN",December,month,temp_low,14.8,12-25-1966
pagasa_station,"CALAYAN, CAGAYAN",February,month,rainfall_mm,106.2,12-17-1967
